Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,src_nunique_dst_port,src_nunique_dst_ip,src_count,dst_nunique_src_ip,dst_nunique_src_port,ratio_fwd_bwd_pkts,ratio_fwd_bwd_bytes,ratio_duration_per_pkt,src_dst_ip_ratio,src_dst_port_ratio,pkt_len_cv,flow_iat_cv,duration_zscore,pkt_len_mean_zscore,Protocol,Src Port,Dst Port,Src IP,Dst IP,Timestamp,Activity
312,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9615.384615384615,156.0,217.78888860545663,310.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3205.128205128205,6410.25641025641,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,24616,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35814,12160,59.166.0.0,149.171.126.3,18/02/2015 06:19:32 AM,Normal
487041,7,5,28.0,216.0,14.0,0.0,4.0,6.831300510639732,108.0,0.0,43.2,59.15403621055794,500.9845167039325,24.638582788718,44276.454545454544,58891.400267549485,155646.0,6.0,486108.0,81018.0,95379.04734059784,222696.0,6.0,453408.0,113352.0,184185.53313258165,385418.0,7.0,0,0,0,0,172,116,14.372506626752164,10.266076161965833,0.0,108.0,18.769230769230766,39.937772108940194,1595.025641025641,2,4,0,0,10,0,0,0,0.0,20.33333333333333,4.0,43.2,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40435,1011,175.45.176.0,149.171.126.12,17/02/2015 09:42:49 PM,Backdoor
1020,2,2,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,180392.1568627451,3921.56862745098,340.0,577.6495477363416,1007.0,3.0,10.0,10.0,0.0,10.0,10.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,16,16,1960.7843137254904,1960.7843137254904,38.0,54.0,44.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,55.5,38.0,54.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37481,53,59.166.0.2,149.171.126.6,22/01/2015 08:38:40 AM,Normal
353,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8498.583569405098,176.5,245.366053071732,350.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2832.8611898017,5665.7223796034,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1962,28001,59.166.0.8,149.171.126.9,22/01/2015 10:01:36 AM,Normal
307,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771.98697068404,153.5,214.2533546995239,305.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3257.328990228013,6514.657980456026,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61149,59326,59.166.0.4,149.171.126.5,18/02/2015 12:38:58 AM,Normal
4237,16,15,3224.0,1512.0,924.0,0.0,201.5,290.93275282557425,192.0,0.0,100.8,74.74451723800787,1117772.0084965776,7316.497521831484,141.23333333333335,195.7906488086689,808.0,1.0,3665.0,244.3333333333333,307.0662252131723,935.0,1.0,3624.0,258.85714285714283,344.5730596065128,1228.0,2.0,0,0,0,0,520,488,3776.2567854614113,3540.2407363700727,0.0,924.0,147.99999999999997,216.1958490843206,46740.645161290326,1,4,0,24,29,0,0,0,0.0,152.7741935483871,201.5,100.8,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11365,39744,59.166.0.9,149.171.126.5,18/02/2015 01:20:13 AM,Normal
17739,14,15,700.0,700.0,277.0,0.0,49.99999999999999,99.13316607162618,277.0,0.0,46.66666666666666,96.39551461606104,78922.14893736964,1634.8159422740853,633.5357142857142,1265.6223906498674,4581.0,1.0,17397.0,1338.230769230769,2169.586179967897,6100.0,2.0,17284.0,1234.5714285714284,2225.4636410380685,7032.0,1.0,0,0,0,0,456,488,789.2214893736963,845.5944529003889,0.0,277.0,46.66666666666666,94.7189429888211,8971.67816091954,1,4,0,12,27,0,0,0,1.0,48.27586206896552,50.0,46.66666666666666,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10517,6881,59.166.0.5,149.171.126.5,18/02/2015 02:22:16 AM,Normal
353,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8498.583569405098,176.5,246.7802666341051,351.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2832.8611898017,5665.7223796034,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62824,25,59.166.0.7,149.171.126.1,22/01/2015 05:11:27 PM,Normal
313,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9584.664536741211,156.5,217.08178182427008,310.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,3194.8881789137376,6389.776357827475,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63594,14268,59.166.0.9,149.171.126.4,22/01/2015 08:57:05 AM,Normal
131,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.763358778622,65.5,82.73149339882606,124.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,32,64,7633.587786259542,15267.175572519083,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10866,26060,149.171.126.0,59.166.0.5,22/01/2015 09:59:04 AM,Normal
14468,42,43,454.0,25794.0,66.0,0.0,10.80952380952381,20.337683508684545,1300.0,0.0,599.8604651162791,633.3460868914648,1814210.671827481,5875.034559026818,172.23809523809527,300.37773885750494,1769.0,1.0,13426.0,327.4634146341463,510.6695162999734,2073.0,1.0,13826.0,329.19047619047615,529.9399063076196,2072.0,1.0,0,0,0,0,1352,1384,2902.958252695604,2972.076306331214,0.0,1300.0,305.20930232558135,535.0192765362665,286245.62626539,1,4,0,42,83,0,0,0,1.0,308.8,10.80952380952381,599.8604651162791,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18515,21532,59.166.0.7,149.171.126.3,22/01/2015 06:51:15 PM,Normal
337,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8902.077151335312,168.5,235.46655813512032,335.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,2967.359050445104,5934.718100890208,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42711,143,59.166.0.2,149.171.126.3,18/02/2015 06:14:17 AM,Normal
1050,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,171428.57142857145,3809.5238095238096,350.0,595.8288344818502,1038.0,4.0,4.0,4.0,0.0,4.0,4.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1904.7619047619048,1904.7619047619048,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55739,53,59.166.0.3,149.171.126.3,22/01/2015 06:20:01 PM,Normal
258770,19,13,318.0,992.0,114.0,0.0,16.736842105263158,35.452381373177744,458.0,0.0,76.30769230769229,169.70532530211725,5062.410634926769,123.66193917378368,8347.41935483871,24442.656756545097,127547.0,1.0,258409.0,14356.055555555551,31132.991299135167,127547.0,1.0,258168.0,21514.0,36737.09690613712,128540.0,2.0,0,0,0,0,616,424,73.42427638443405,50.23766278934961,0.0,458.0,39.696969696969695,111.41686498475131,12413.717803030306,2,4,0,14,30,0,0,0,0.0,40.9375,16.736842105263158,76.3076923076923,0,0,0,0,5792,11584,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31185,5190,59.166.0.0,149.171.126.7,22/01/2015 01:43:29 PM,Normal
357,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8403.361344537814,178.5,248.19448019647817,354.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2801.1204481792715,5602.240896358543,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,56472,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52112,18154,59.166.0.3,149.171.126.7,22/01/2015 07:15:46 PM,Normal
834313,120,123,1446.0,8334.0,174.0,0.0,12.05,26.90064195916384,1448.0,0.0,67.75609756097562,199.03263351600967,11722.219358921651,291.2575975682987,3447.574380165288,8653.804345851042,104033.0,1.0,822801.0,6914.29411764706,11546.35110925462,104033.0,1.0,833766.0,6834.147540983605,11575.57395158574,105186.0,1.0,0,0,0,0,3848,3944,143.83091237940678,147.42668518889195,0.0,1448.0,40.08196721311476,145.00067206677986,21025.19489981784,1,4,0,118,241,0,0,0,1.0,40.24691358024691,12.05,67.7560975609756,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50106,143,59.166.0.0,149.171.126.8,18/02/2015 05:15:37 AM,Normal
1003,2,2,74.0,106.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,179461.61515453638,3988.035892323031,334.33333333333337,565.2267981379981,987.0,7.0,9.0,9.0,0.0,9.0,9.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,1994.0179461615155,1994.0179461615155,37.0,53.0,43.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,54.25,37.0,53.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36019,53,59.166.0.6,149.171.126.8,18/02/2015 04:37:12 AM,Normal
1836,4,4,424.0,192.0,124.0,88.0,106.0,20.784609690826528,72.0,24.0,48.0,27.712812921102035,335511.9825708061,4357.298474945534,262.2857142857143,415.4305855718515,1124.0,3.0,1400.0,466.6666666666666,798.765505848452,1389.0,4.0,705.0,235.0,397.5135217825929,694.0,3.0,0,0,0,0,32,32,2178.649237472767,2178.649237472767,24.0,124.0,78.22222222222223,36.11709352155077,1304.4444444444443,0,0,0,0,0,0,0,0,1.0,88.0,106.0,48.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46930,30252,59.166.0.5,149.171.126.1,22/01/2015 02:55:14 PM,Normal
1903127,354,743,474.0,1049090.0,237.0,0.0,1.3389830508474587,17.788760658397525,1448.0,0.0,1411.9650067294754,203.4739302300288,551494.4614836529,576.4197554866281,1736.4297445255477,6570.62631117362,78279.0,1.0,1838326.0,5207.7223796034,11007.361397966151,79417.0,1.0,1902600.0,2564.150943396224,7937.46203205085,79036.0,1.0,0,0,0,0,11336,23784,186.00965673862007,390.4100987480079,0.0,1448.0,955.887067395265,681.0670953206396,463852.3883284933,1,4,0,372,1095,0,0,0,2.0,956.7584320875114,1.3389830508474576,1411.9650067294751,0,0,0,0,5792,7240,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53139,80,59.166.0.6,149.171.126.6,22/01/2015 04:33:18 PM,Normal
317,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463.72239747634,158.5,221.32442251138937,315.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3154.5741324921137,6309.148264984227,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,36200,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29009,27088,59.166.0.2,149.171.126.2,17/02/2015 10:23:05 PM,Normal
149904,82,83,486.0,72820.0,66.0,0.0,5.926829268292686,16.26082202818231,1300.0,0.0,877.3493975903615,586.5358083538804,489019.6392357776,1100.704450848543,914.0487804878044,1786.4104283352026,7580.0,0.0,144859.0,1788.382716049382,2412.815531531064,8461.0,0.0,149372.0,1821.6097560975609,2404.451076988684,7860.0,1.0,0,0,0,0,2632,2664,547.0167573913972,553.6876934571459,0.0,1300.0,441.60240963855415,601.7689265522569,362125.8409638555,1,4,0,82,163,0,0,0,1.0,444.2787878787879,5.926829268292683,877.3493975903615,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10394,44193,59.166.0.2,149.171.126.5,18/02/2015 01:09:17 AM,Normal
36465,52,53,486.0,37558.0,66.0,0.0,9.346153846153848,19.681667209175394,1300.0,0.0,708.6415094339621,618.1690736590169,1043301.7962429728,2879.473467708762,350.6249999999999,990.3441511017068,8691.0,0.0,34976.0,685.8039215686273,1464.90223591348,8983.0,0.0,35843.0,689.2884615384615,1438.643851286567,8985.0,1.0,0,0,0,0,1672,1704,1426.0249554367203,1453.448512272042,0.0,1300.0,358.9056603773586,559.3888251314471,312915.8576819407,1,4,0,52,103,0,0,0,1.0,362.32380952380953,9.346153846153848,708.6415094339623,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16644,41509,59.166.0.5,149.171.126.5,18/02/2015 01:18:36 AM,Normal
462,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6493.506493506494,231.0,322.44069222106566,459.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,2164.5021645021643,4329.004329004329,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,21720,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64620,20900,59.166.0.0,149.171.126.2,22/01/2015 07:37:40 PM,Normal
303,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.9900990099,151.5,211.4249275747777,301.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3300.3300330033003,6600.660066006601,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,26064,20272,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60498,21,59.166.0.3,149.171.126.2,17/02/2015 09:36:23 PM,Normal
41578,40,41,454.0,22034.0,66.0,0.0,11.35,20.70123246671622,1300.0,0.0,537.4146341463415,623.6977623661062,540862.9563711579,1948.145653951609,519.7250000000001,1364.228051530344,6664.0,1.0,35433.0,908.5384615384615,1779.9825819099565,6989.0,1.0,41060.0,1026.5,1943.2275029458408,6958.0,1.0,0,0,0,0,1288,1320,962.0472365193132,986.098417432296,0.0,1300.0,274.2439024390244,512.2694497624191,262419.9891598916,1,4,0,40,79,0,0,0,1.0,277.6296296296296,11.35,537.4146341463414,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62178,22282,59.166.0.9,149.171.126.3,22/01/2015 11:48:24 AM,Normal
1043,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,203259.8274209012,3835.091083413231,347.66666666666663,593.5194464660221,1033.0,3.0,3.0,3.0,0.0,3.0,3.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,16,16,1917.5455417066155,1917.5455417066155,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56837,53,59.166.0.2,149.171.126.6,18/02/2015 03:35:18 AM,Normal
1023,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,207233.6265884653,3910.0684261974575,341.0,581.9768036614518,1013.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,16,16,1955.0342130987287,1955.0342130987287,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41050,53,59.166.0.3,149.171.126.3,22/01/2015 05:36:29 PM,Normal
305,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9836.065573770493,152.5,212.8391411371508,303.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,3278.688524590164,6557.377049180328,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,26064,20272,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46034,21,59.166.0.1,149.171.126.4,17/02/2015 08:56:45 PM,Normal
226086,11,5,8192.0,0.0,1448.0,0.0,744.7272727272729,718.7496213437738,0.0,0.0,0.0,0.0,36233.99945153614,70.76953017878152,15072.4,43975.870586363286,166486.0,1.0,225388.0,22538.800000000003,53300.46592208281,166987.0,1.0,225544.0,56386.0,78993.03430471997,167560.0,5.0,0,0,0,0,360,168,48.6540519979123,22.115478180869225,0.0,1448.0,481.88235294117646,676.3521533152074,457452.2352941177,2,4,0,4,14,0,0,0,0.0,512.0,744.7272727272727,0.0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33934,48554,59.166.0.4,149.171.126.1,22/01/2015 08:15:26 PM,Normal
20406,54,55,470.0,38204.0,66.0,0.0,8.703703703703704,18.865591749571376,1300.0,0.0,694.6181818181819,627.4699783554379,1895226.8940507693,5341.566206017837,188.94444444444443,309.60118552905584,1670.0,1.0,19433.0,366.6603773584905,534.2303573796689,1994.0,1.0,19834.0,367.2962962962963,539.8418227322975,1998.0,1.0,0,0,0,0,1736,1768,2646.280505733608,2695.28570028423,0.0,1300.0,351.58181818181816,560.3396313118342,313980.5024186822,1,4,0,54,107,0,0,0,1.0,354.8073394495413,8.703703703703704,694.6181818181818,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20886,17944,59.166.0.3,149.171.126.5,22/01/2015 03:03:34 PM,Normal
334898,6,9,0.0,8192.0,0.0,0.0,0.0,0.0,1448.0,0.0,910.2222222222222,690.1336424522749,24461.17922471917,44.78975688119965,23921.28571428572,60471.62197316965,176655.0,2.0,157888.0,31577.6,70275.82819362573,157290.0,2.0,334427.0,41803.375,77162.95807656029,176857.0,2.0,0,0,0,0,200,296,17.915902752479862,26.873854128719792,0.0,1448.0,512.0,686.6591585350042,471500.8000000001,1,4,0,4,13,0,0,0,1.0,546.1333333333333,0.0,910.2222222222222,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34756,14987,59.166.0.4,149.171.126.7,18/02/2015 04:51:49 AM,Normal
1028,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,206225.68093385213,3891.050583657587,342.66666666666663,589.1861618651047,1023.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,16,16,1945.5252918287936,1945.5252918287936,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31194,53,59.166.0.7,149.171.126.7,18/02/2015 08:12:33 AM,Normal
71396,60,105,836.0,111820.0,277.0,0.0,13.933333333333334,50.99347471272021,1448.0,0.0,1064.952380952381,606.2296845280099,1577903.5240069472,2311.053840551291,435.341463414634,824.9624303698757,5559.0,1.0,71034.0,1203.966101694915,1719.7398556889025,5955.0,1.0,70906.0,681.7884615384614,1250.131307069027,9794.0,1.0,0,0,0,0,1928,3368,840.3832147459241,1470.6706258053673,0.0,1448.0,678.6506024096384,700.7160049589959,491002.91960569547,1,4,0,62,163,0,0,0,1.0,682.7636363636364,13.933333333333334,1064.952380952381,0,0,0,0,5792,15928,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62386,6881,59.166.0.6,149.171.126.1,22/01/2015 07:33:26 PM,Normal
16415,46,47,470.0,31614.0,66.0,0.0,10.217391304347828,20.08417070838321,1300.0,0.0,672.6382978723404,645.6903089121957,1954553.7618032289,5665.549802010357,178.42391304347836,327.3898517460156,1852.0,0.0,15340.0,340.88888888888886,536.9938302600634,2112.0,0.0,15952.0,346.78260869565213,529.3155711983576,2078.0,0.0,0,0,0,0,1480,1512,2802.31495583308,2863.234846177277,0.0,1300.0,341.31914893617017,563.352030219077,317365.509951956,1,4,0,46,91,0,0,0,1.0,344.989247311828,10.217391304347826,672.6382978723404,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31150,56820,59.166.0.1,149.171.126.4,18/02/2015 07:04:39 AM,Normal
4569,4,4,456.0,192.0,114.0,114.0,114.0,0.0,48.0,48.0,48.0,0.0,141825.34471437952,1750.9301816590064,652.7142857142857,889.5121723517361,2180.0,4.0,3694.0,1231.3333333333337,2119.744402830995,3679.0,4.0,3068.0,1022.6666666666669,1759.1874071096954,3054.0,5.0,0,0,0,0,32,32,875.4650908295032,875.4650908295032,48.0,114.0,84.66666666666667,34.785054261852174,1210.0,0,0,0,0,0,0,0,0,1.0,95.25,114.0,48.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50602,111,59.166.0.8,149.171.126.3,22/01/2015 07:51:58 AM,Normal
190142,4,4,424.0,192.0,124.0,88.0,106.0,20.784609690826528,72.0,24.0,48.0,27.712812921102035,3239.6840256229552,42.07381851458384,27163.14285714286,59358.66982569767,160851.0,6.0,174014.0,58004.66666666667,100451.4412854954,173996.0,9.0,176994.0,58998.0,102176.2752159228,176981.0,6.0,0,0,0,0,32,32,21.03690925729192,21.03690925729192,24.0,124.0,78.22222222222223,36.11709352155077,1304.4444444444443,0,0,0,0,0,0,0,0,1.0,88.0,106.0,48.0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51107,51711,59.166.0.4,149.171.126.4,17/02/2015 11:44:31 PM,Normal
144877,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.51203434637658,36219.25,44718.62913354269,91842.0,2.0,91844.0,45922.0,64940.686784172525,91842.0,2.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,60,40,20.70722060782595,13.804813738550632,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,1208,149.171.126.17,175.45.176.0,18/02/2015 04:41:52 AM,Normal
