id,expiration_id,Src IP,src_mac,src_oui,Src Port,Dst IP,dst_mac,dst_oui,Dst Port,Protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,source_file,Timestamp
56314,0,10.8.10.87,fa:16:3e:b5:c4:4c,fa:16:3e,33008,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,80,6,4,0,0,1624947172485,1624947172489,4,8,1353,1624947172485,1624947172489,4,5,658,1624947172485,1624947172486,1,3,695,66,169.125,191.44968566925647,555,66,131.6,142.2561070745295,386,66,231.66666666666663,280.0434490098516,555,0,0.5714285714285714,0.7867957924694432,2,0,1.0,0.8164965809277259,2,0,0.5,0.7071067811865476,1,2,0,0,0,7,2,1,0,1,0,0,0,4,1,1,0,1,0,0,0,3,1,0,0,HTTP,Web,0,10.8.10.79,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),text/html,Bruteforce: Password Guessing,Bruteforce: Password Guessing,Detected,AA,netgw_Flow_labeled.csv,2021-06-29 06:12:52.485
73433,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,52536,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1623708583916,1623708583933,17,2,249,1623708583916,1623708583916,0,1,74,1623708583933,1623708583933,0,1,175,74,124.5,71.4177848998413,175,74,74.0,0.0,74,175,175.0,0.0,175,17,17.0,0.0,17,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,www.popsci.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-14 22:09:43.916
62918,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,34366,216.58.193.195,fa:16:3e:b5:c4:4c,fa:16:3e,80,6,4,0,0,1623351448271,1623351570810,122539,60,12594,1623351448271,1623351570810,122539,31,5059,1623351448285,1623351570809,122524,29,7535,66,209.9,254.608952403618,768,66,163.19354838709674,166.93500119404533,444,66,259.82758620689657,318.970561669604,768,0,2076.932203389831,3994.351411959258,10226,0,4084.6333333333337,4850.728032690189,10240,16,4375.857142857141,4895.880488391619,10240,2,0,0,0,59,16,0,2,1,0,0,0,30,8,0,1,1,0,0,0,29,8,0,1,HTTP.Google,Web,0,ocsp.pki.goog,,,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0,application/ocsp-response,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-10 18:57:28.271
188457,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,52528,13.224.42.5,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1625003994715,1625003994752,37,71,314755,1625003994715,1625003994749,34,41,3675,1625003994717,1625003994752,35,30,311080,54,4433.169014084507,8113.1219919794385,32220,66,89.6341463414634,96.7733837626754,579,54,10369.333333333332,9784.855086176352,32220,0,0.5285714285714285,1.0864305145475064,7,0,0.8500000000000001,1.8334498797454104,10,0,1.206896551724138,1.7804355475321918,7,2,0,0,0,68,22,2,2,1,0,0,0,40,4,0,1,1,0,0,0,28,18,2,1,TLS,Web,0,tracking-protection.cdn.mozilla.net,1fd36067223570569bbf156fece40978,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 21:59:54.715
18858,0,10.1.3.11,fa:16:3e:a9:d0:fc,fa:16:3e,57628,52.27.68.134,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1624301301116,1624301362222,61106,30,8363,1624301301116,1624301362222,61106,17,2533,1624301301158,1624301362222,61064,13,5830,66,278.76666666666665,675.0135979898956,3465,66,149.00000000000003,208.9434732170401,795,66,448.46153846153845,993.919733126089,3465,0,2107.1034482758623,4161.176527865541,10202,0,3819.125000000002,5062.8358176684615,10244,0,5088.666666666667,5283.994138964015,10244,2,0,0,0,29,8,0,2,1,0,0,0,16,4,0,1,1,0,0,0,13,4,0,1,TLS.Amazon,Web,0,shavar.services.mozilla.com,f6ce47303dce394049af395fc6d0bc20,303951d4c50efb2e991652225a6f02b1,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-21 18:48:21.116
29598,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,51362,35.224.170.84,fa:16:3e:b5:c4:4c,fa:16:3e,80,6,4,0,0,1623276291778,1623276292029,251,10,911,1623276291778,1623276291947,169,5,425,1623276291861,1623276292029,168,5,486,66,91.09999999999998,50.88210774809637,214,66,85.0,38.17066936798464,153,66,97.2,65.38501357344815,214,0,27.88888888888889,40.84557639587317,83,0,42.25,47.069983358116176,83,0,42.0,47.93745925682754,85,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP.UbuntuONE,Cloud,0,connectivity-check.ubuntu.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-09 22:04:51.778
61646,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,58207,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1623971984240,1623971984262,22,2,194,1623971984240,1623971984240,0,1,89,1623971984262,1623971984262,0,1,105,89,97.0,11.31370849898476,105,89,89.0,0.0,89,105,105.0,0.0,105,22,22.0,0.0,22,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,pagead2.googlesyndication.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-17 23:19:44.240
198163,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,41021,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1625006267675,1625006267690,15,2,216,1625006267675,1625006267675,0,1,100,1625006267690,1625006267690,0,1,116,100,108.0,11.31370849898476,116,100,100.0,0.0,100,116,116.0,0.0,116,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,pagead2.googlesyndication.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 22:37:47.675
117852,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,35714,13.224.42.27,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1624987573006,1624987573028,22,28,24101,1624987573006,1624987573025,19,16,2053,1624987573008,1624987573028,20,12,22048,54,860.7499999999999,3047.496296294046,16104,66,128.3125,148.64621028917398,583,54,1837.333333333333,4576.579296877317,16104,0,0.8148148148148149,1.0391208205844402,3,0,1.2666666666666668,1.486446705914413,4,0,1.818181818181818,2.088931871468374,6,2,0,0,0,24,8,3,2,1,0,0,0,15,4,0,1,1,0,0,0,9,4,3,1,TLS,Web,0,tracking-protection.cdn.mozilla.net,1fd36067223570569bbf156fece40978,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 17:26:13.006
3448,0,10.1.2.17,fa:16:3e:a2:d6:e6,fa:16:3e,39300,8.8.8.8,fa:16:3e:47:8b:b9,fa:16:3e,53,17,4,0,0,1623945878740,1623945878755,15,2,246,1623945878740,1623945878740,0,1,89,1623945878755,1623945878755,0,1,157,89,123.0,48.08326112068523,157,89,89.0,0.0,89,157,157.0,0.0,157,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Cloud,0,cs9.wac.phicdn.net,,,,,Normal,Benign,Benign,,net1012x_Flow_labeled.csv,2021-06-17 16:04:38.740
5280,0,10.1.2.8,fa:16:3e:99:1f:ab,fa:16:3e,64923,20.54.89.15,fa:16:3e:47:8b:b9,fa:16:3e,443,6,4,0,0,1624837482254,1624837488693,6439,39,22477,1624837482254,1624837488693,6439,18,16407,1624837482386,1624837488692,6306,21,6070,54,576.3333333333333,1859.798239387292,11051,54,911.5,2668.1612361986186,11051,54,289.04761904761904,576.9138129903354,2510,0,169.44736842105263,904.720016339785,5592,0,378.764705882353,1344.878504243588,5592,0,315.29999999999995,1274.6721394766164,5725,2,0,0,0,37,23,2,2,1,0,0,0,16,8,2,1,1,0,0,0,21,15,0,1,TLS.Microsoft,Cloud,0,fe3cr.delivery.mp.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,87b9bed0515be16c82bdc44d88a4a0ec,,,Normal,Benign,Benign,,net1012x_Flow_labeled.csv,2021-06-27 23:44:42.254
99475,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,49920,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1623099857652,1623099857667,15,4,328,1623099857652,1623099857652,0,2,142,1623099857667,1623099857667,0,2,186,71,82.0,13.613718571108093,99,71,71.0,0.0,71,87,93.0,8.48528137423857,99,0,5.0,8.660254037844387,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,example.org,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-07 21:04:17.652
51049,0,10.1.1.11,fa:16:3e:2c:fe:de,fa:16:3e,49639,8.8.8.8,fa:16:3e:11:b8:2f,fa:16:3e,53,17,4,0,0,1623097016368,1623097016384,16,2,264,1623097016368,1623097016368,0,1,90,1623097016384,1623097016384,0,1,174,90,132.0,59.39696961966999,174,90,90.0,0.0,90,174,174.0,0.0,174,16,16.0,0.0,16,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,script.crazyegg.com,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-07 20:16:56.368
1198,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,123,50.205.244.109,fa:16:3e:2b:10:fa,fa:16:3e,123,17,4,0,0,1623934030411,1623934030465,54,2,180,1623934030411,1623934030411,0,1,90,1623934030465,1623934030465,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-17 12:47:10.411
44670,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,52830,172.217.5.194,fa:16:3e:b5:c4:4c,fa:16:3e,443,17,4,0,0,1625241575669,1625241575763,94,16,7079,1625241575669,1625241575763,94,9,4240,1625241575708,1625241575751,43,7,2839,67,442.4375,532.1117637927831,1392,75,471.1111111111112,587.476051521346,1392,67,405.57142857142856,494.8410038058882,1392,0,6.266666666666668,10.395511852076678,38,0,11.75,14.459302492562657,39,0,7.166666666666666,7.859177225808478,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,0,www.googleadservices.com,78ba053b9aa352e84a4eea899207839a,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 15:59:35.669
8406,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,53834,68.65.122.10,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1625188984455,1625189002252,17797,34,16793,1625188984455,1625189002227,17772,17,5187,1625188984480,1625189002252,17772,17,11606,66,493.9117647058823,905.3187072382738,4260,66,305.11764705882354,453.0168156858172,1278,66,682.7058823529413,1187.208056992638,4260,0,539.3030303030304,1948.626976309994,10121,0,1110.75,2727.965578961729,10121,0,1110.75,2732.729246254252,10147,2,0,0,0,33,13,0,2,1,0,0,0,16,6,0,1,1,0,0,0,17,7,0,1,TLS,Web,0,privateemail.com,1fd36067223570569bbf156fece40978,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 01:23:04.455
97005,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,48362,172.217.5.99,fa:16:3e:b5:c4:4c,fa:16:3e,80,6,4,0,0,1625251890294,1625252049872,159578,56,10172,1625251890294,1625252049872,159578,29,4172,1625251890317,1625252049871,159554,27,6000,66,181.6428571428572,235.45008570213528,768,66,143.86206896551727,154.46098077275306,444,66,222.22222222222223,297.11022732226365,768,0,2901.418181818182,4410.85863687311,10239,2,5699.214285714284,4752.587126694827,10241,25,6136.6923076923085,4655.425718614622,10263,2,0,0,0,55,12,0,2,1,0,0,0,28,6,0,1,1,0,0,0,27,6,0,1,HTTP.Google,Web,0,ocsp.pki.goog,,,Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,application/ocsp-response,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 18:51:30.294
244664,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,46870,10.8.10.84,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1625026878508,1625026938603,60095,33,4420,1625026878508,1625026938603,60095,17,2048,1625026878508,1625026938603,60095,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529412,112.51728625363464,410,66,148.25,294.99254227861434,1251,0,1877.96875,5031.556082554895,15103,0,3755.9375,6693.5347161147465,15104,0,4006.333333333334,6850.438397511159,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Maintain Access,Maintain Access,Benign,APT,netgw_Flow_labeled.csv,2021-06-30 04:21:18.508
47991,0,10.1.1.12,fa:16:3e:3d:20:14,fa:16:3e,54876,142.250.217.129,fa:16:3e:e5:11:55,fa:16:3e,443,6,4,0,0,1622238159871,1622238623255,463384,66,16488,1622238159871,1622238623242,463371,33,3589,1622238159884,1622238623255,463371,33,12899,66,249.81818181818176,523.4451821740828,3021,66,108.75757575757578,116.64128511783208,583,66,390.8787878787878,708.4539839315499,3021,0,7128.984615384615,15799.555397712453,45690,0,14480.343750000002,20147.234371335137,45708,0,14480.34375,20147.441637970896,45703,2,0,0,0,65,23,0,2,1,0,0,0,32,9,0,1,1,0,0,0,33,14,0,1,TLS.Google,Web,0,d8b68d8ace1fc4d3551109372579686b.safeframe.googlesyndication.co,66918128f1b9b03303d77c6f2eefd128,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-05-28 21:42:39.871
144842,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,57554,151.101.1.44,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1623108524419,1623108651667,127248,41,8381,1623108524419,1623108651667,127248,21,3473,1623108524422,1623108651666,127244,20,4908,54,204.41463414634143,335.48740480156295,1627,54,165.38095238095244,218.9096791351347,920,66,245.4,427.8496292661218,1627,0,3181.2,12819.36311910569,58089,0,6362.4,17776.852697583417,58089,0,6697.052631578948,18208.25488457146,58136,2,0,0,0,38,17,2,2,1,0,0,0,18,9,2,1,1,0,0,0,20,8,0,1,TLS,Web,0,cdn.taboola.com,ab78a7ef7106e8144808f22ab4a26dc8,fcb2d4d0991292272fcb1e464eedfd43,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-07 23:28:44.419
175535,0,192.168.0.9,fa:16:3e:1f:f8:41,fa:16:3e,43560,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1625001691777,1625001693779,2002,3,642,1625001691777,1625001693779,2002,3,642,0,0,0,0,0,214,214.0,0.0,214,214,214.0,0.0,214,0,0.0,0.0,0,1000,1001.0,1.4142135623730951,1002,1000,1001.0,1.4142135623730951,1002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 21:21:31.777
51485,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,50424,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625136033836,1625136093949,60113,33,4417,1625136033836,1625136093949,60113,17,2045,1625136033837,1625136093949,60112,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.99254227861434,1251,0,1878.5312499999995,5033.294220356023,15102,0,3757.062500000002,6695.889440233712,15103,0,4007.466666666666,6853.218439605756,15103,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Encrypted Channel: Symmetric Cryptography,Benign,APT,net1013x_Flow_labeled.csv,2021-07-01 10:40:33.836
27643,0,10.1.1.6,fa:16:3e:d9:a8:74,fa:16:3e,41988,209.234.235.188,fa:16:3e:11:b8:2f,fa:16:3e,443,6,4,0,0,1624986447334,1624986453868,6534,17,5933,1624986447334,1624986453868,6534,9,1276,1624986447394,1624986453867,6473,8,4657,66,349.00000000000006,983.9411186651364,4136,66,141.77777777777774,170.48077441296553,583,66,582.1249999999999,1436.0901720097029,4136,0,408.375,1439.317378713488,5795,0,816.7500000000001,2014.480631399993,5795,0,924.7142857142856,2180.2589077359376,5856,2,0,0,0,16,5,0,2,1,0,0,0,8,3,0,1,1,0,0,0,8,2,0,1,TLS.CNN,Web,0,streamer.money.cnn.com,1fd36067223570569bbf156fece40978,76c691f46143bf86e2d1bb73c6187767,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-06-29 17:07:27.334
5911,0,10.1.2.8,fa:16:3e:90:fa:4c,fa:16:3e,64164,13.224.41.95,fa:16:3e:10:2d:11,fa:16:3e,443,6,4,0,0,1622476499954,1622476499981,27,18,9503,1622476499954,1622476499981,27,10,1527,1622476499957,1622476499979,22,8,7976,54,527.9444444444446,1054.3684182665509,3738,54,152.7,186.06692344422743,571,54,997.0,1484.1544009011616,3738,0,1.588235294117647,1.4168108346481796,5,0,3.0,3.278719262151,11,0,3.1428571428571432,3.97611918955202,11,2,0,0,0,17,8,1,2,1,0,0,0,9,4,1,1,1,0,0,0,8,4,0,1,TLS,Web,0,tracking-protection.cdn.mozilla.net,1fd36067223570569bbf156fece40978,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,net1012x_Flow_labeled.csv,2021-05-31 15:54:59.954
3335,0,10.1.3.6,fa:16:3e:55:68:a2,fa:16:3e,38885,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1623680834272,1623680837275,3003,4,852,1623680834272,1623680837275,3003,4,852,0,0,0,0,0,213,213.0,0.0,213,213,213.0,0.0,213,0,0.0,0.0,0,1000,1001.0,1.0,1002,1000,1001.0,1.0,1002,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,,,,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-14 14:27:14.272
35537,0,10.1.1.11,fa:16:3e:2c:fe:de,fa:16:3e,38342,13.224.42.5,fa:16:3e:11:b8:2f,fa:16:3e,443,6,4,0,0,1625172813693,1625172813728,35,21,8822,1625172813693,1625172813725,32,12,1756,1625172813696,1625172813728,32,9,7066,54,420.0952380952381,822.8744074743062,2862,66,146.33333333333334,169.62221838455298,579,54,785.1111111111112,1179.3791210255974,2862,0,1.75,2.7886046312580213,11,0,2.9090909090909087,3.832872172524032,11,0,4.0,4.342481186734475,13,2,0,0,0,19,8,1,2,1,0,0,0,11,4,0,1,1,0,0,0,8,4,1,1,TLS,Web,0,tracking-protection.cdn.mozilla.net,1fd36067223570569bbf156fece40978,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-07-01 20:53:33.693
132558,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,42044,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1624990478692,1624990478708,16,4,543,1624990478692,1624990478692,0,2,170,1624990478707,1624990478708,1,2,373,85,135.75,61.662387238899534,210,85,85.0,0.0,85,163,186.5,33.23401871576773,210,0,5.333333333333334,8.386497083606084,15,0,0.0,0.0,0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,tps11043.doubleverify.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-29 18:14:38.692
28886,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,32898,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1625239221108,1625239221122,14,2,348,1625239221108,1625239221108,0,1,100,1625239221122,1625239221122,0,1,248,100,174.0,104.65180361560904,248,100,100.0,0.0,100,248,248.0,0.0,248,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Web,0,location.services.mozilla.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-07-02 15:20:21.108
16007,0,10.8.10.76,fa:16:3e:b5:c4:4c,fa:16:3e,47868,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,7070,6,4,0,0,1623077731950,1623077797509,65559,7,518,1623077731950,1623077797509,65559,7,518,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1015,10926.5,12590.132799140762,34048,1015,10926.5,12590.132799140762,34048,0,0.0,0.0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,,,,,,Remote System Discovery,Remote System Discovery,Detected,APT,netgw_Flow_labeled.csv,2021-06-07 14:55:31.950
42555,0,10.1.3.12,fa:16:3e:c8:e6:95,fa:16:3e,41330,104.254.148.165,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1624323424090,1624323434508,10418,23,9682,1624323424090,1624323434496,10406,12,5608,1624323424102,1624323434508,10406,11,4074,54,420.95652173913055,735.0146862021237,2251,66,467.33333333333326,801.5060067072978,2175,54,370.3636363636363,690.2846185056238,2251,0,473.5454545454545,2128.7345162543493,9999,0,946.0,3004.185147423508,9999,0,1040.6,3149.8639900090216,10000,2,0,0,0,20,9,2,2,1,0,0,0,11,5,0,1,1,0,0,0,9,4,2,1,TLS,Web,0,ib.adnxs.com,4609750301437cdb1d63515fbb0d7b67,02bdc318d9f618eea3e10d0a7ba25ba0,,,Normal,Benign,Benign,,net1013x_Flow_labeled.csv,2021-06-22 00:57:04.090
99221,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,36688,34.192.251.247,fa:16:3e:b5:c4:4c,fa:16:3e,443,6,4,0,0,1624314017854,1624314168291,150437,77,24560,1624314017854,1624314168291,150437,46,18807,1624314017919,1624314168291,150372,31,5753,66,318.96103896103915,493.6576813509552,2862,66,408.8478260869566,615.7990280888475,2862,66,185.5806451612904,133.3538586352237,337,0,1979.434210526316,3684.888203950567,10176,0,3343.0444444444456,4330.462278260179,10240,0,5012.4000000000015,4477.2422053667415,10241,2,0,0,0,76,32,0,2,1,0,0,0,45,17,0,1,1,0,0,0,31,15,0,1,TLS.Amazon,Web,0,track.celtra.com,f6ce47303dce394049af395fc6d0bc20,303951d4c50efb2e991652225a6f02b1,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-21 22:20:17.854
170786,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,63803,8.8.8.8,fa:16:3e:b5:c4:4c,fa:16:3e,53,17,4,0,0,1623135689263,1623135689278,15,2,308,1623135689263,1623135689263,0,1,113,1623135689278,1623135689278,0,1,195,113,154.0,57.982756057296896,195,113,113.0,0.0,113,195,195.0,0.0,195,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Amazon,Web,0,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com,,,,,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-08 07:01:29.263
53750,0,10.1.1.6,fa:16:3e:d9:a8:74,fa:16:3e,123,51.15.123.168,fa:16:3e:11:b8:2f,fa:16:3e,123,17,4,0,0,1625206369107,1625206369240,133,2,180,1625206369107,1625206369107,0,1,90,1625206369240,1625206369240,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,133,133.0,0.0,133,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,,,,,,Normal,Benign,Benign,,net1011x_Flow_labeled.csv,2021-07-02 06:12:49.107
24332,0,192.168.0.11,fa:16:3e:e6:67:36,fa:16:3e,41740,151.139.128.14,fa:16:3e:b5:c4:4c,fa:16:3e,80,6,4,0,0,1623080495624,1623080604861,109237,75,17918,1623080495624,1623080604847,109223,41,6498,1623080495637,1623080604861,109224,34,11420,66,238.90666666666664,214.2156764479108,538,66,158.48780487804882,164.40941608545714,445,66,335.88235294117646,228.93822968756817,538,0,1476.1756756756754,3319.797635184757,10226,0,2730.5750000000007,4143.292081941851,10240,0,3309.8181818181824,4356.652230028131,10240,2,0,0,0,74,30,0,2,1,0,0,0,40,10,0,1,1,0,0,0,34,20,0,1,HTTP,Web,0,ocsp.sectigo.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0,application/ocsp-response,Normal,Benign,Benign,,netgw_Flow_labeled.csv,2021-06-07 15:41:35.624
